Gene stable ID,Transcript stable ID,Gene type,Gene name,miRBase accession,miRBase ID
ENSG00000263997,ENST00000579582,miRNA,AC006130.1,,
ENSG00000265653,ENST00000584402,miRNA,MIR548AK,MI0016840,hsa-mir-548ak
ENSG00000263584,ENST00000582492,miRNA,MIR4480,MI0016841,hsa-mir-4480
ENSG00000221331,ENST00000408404,miRNA,MIR548Q,MI0010637,hsa-mir-548q
ENSG00000222235,ENST00000410303,miRNA,AL157392.1,,
ENSG00000266321,ENST00000584305,miRNA,MIR4293,MI0015826,hsa-mir-4293
ENSG00000221371,ENST00000408444,miRNA,MIR1265,MI0006401,hsa-mir-1265
ENSG00000207937,ENST00000385202,miRNA,MIR511-1,MI0003127,hsa-mir-511
ENSG00000207938,ENST00000385203,miRNA,MIR511-2,MI0003127,hsa-mir-511
ENSG00000264861,ENST00000584731,miRNA,AC108683.1,,
ENSG00000222834,ENST00000410902,miRNA,AC074035.1,,
ENSG00000207643,ENST00000384911,miRNA,Z95704.1,,
ENSG00000211553,ENST00000390127,miRNA,AC118278.1,,
ENSG00000252616,ENST00000516807,miRNA,AC079140.1,,
ENSG00000207733,ENST00000385000,miRNA,MIR637,MI0003652,hsa-mir-637
ENSG00000207642,ENST00000384910,miRNA,MIR571,MI0003578,hsa-mir-571
ENSG00000266437,ENST00000579802,miRNA,MIR4746,MI0017385,hsa-mir-4746
ENSG00000211482,ENST00000390148,miRNA,AC092574.1,,
ENSG00000266209,ENST00000579411,miRNA,AC005783.1,,
ENSG00000252150,ENST00000516341,miRNA,AC092574.2,,
ENSG00000207630,ENST00000384898,miRNA,MIR7-3,MI0000265,hsa-mir-7-3
ENSG00000264899,ENST00000584366,miRNA,AC027319.2,,
ENSG00000221535,ENST00000408608,miRNA,AC027319.1,,
ENSG00000265284,ENST00000579149,miRNA,MIR4770,MI0017411,hsa-mir-4770
ENSG00000212072,ENST00000390783,miRNA,AL353147.1,,
ENSG00000264268,ENST00000582827,miRNA,MIR4767,MI0017408,hsa-mir-4767
ENSG00000207628,ENST00000384896,miRNA,MIR651,MI0003666,hsa-mir-651
ENSG00000265372,ENST00000577898,miRNA,MIR4675,MI0017306,hsa-mir-4675
ENSG00000263409,ENST00000584057,miRNA,MIR4747,MI0017386,hsa-mir-4747
ENSG00000263995,ENST00000579264,miRNA,AC011499.1,,
ENSG00000216105,ENST00000401286,miRNA,MIR943,MI0005768,hsa-mir-943
ENSG00000222133,ENST00000410201,miRNA,AC003666.1,,
ENSG00000265080,ENST00000537353,miRNA,MIR4800,MI0017448,hsa-mir-4800
ENSG00000263652,ENST00000580117,miRNA,MIR548AX,MI0019286,hsa-mir-548ax
ENSG00000266722,ENST00000579148,miRNA,MIR3940,MI0016597,hsa-mir-3940
ENSG00000252111,ENST00000516302,miRNA,AC002981.1,,
ENSG00000265353,ENST00000580648,miRNA,AC020895.1,,
ENSG00000266483,ENST00000581768,miRNA,AC010311.1,,
ENSG00000265748,ENST00000583606,miRNA,AC125387.1,,
ENSG00000264106,ENST00000408832,miRNA,AC116562.2,,
ENSG00000221301,ENST00000408374,miRNA,AC116562.1,,
ENSG00000263631,ENST00000580913,miRNA,MIR378D1,MI0016749,hsa-mir-378d-1
ENSG00000264331,ENST00000582836,miRNA,AC003035.1,,
ENSG00000221278,ENST00000408351,miRNA,AC003658.1,,
ENSG00000222071,ENST00000410139,miRNA,MIR1915,MI0008336,hsa-mir-1915
ENSG00000265953,ENST00000580502,miRNA,AC092463.1,,
ENSG00000265550,ENST00000582243,miRNA,AC097382.1,,
ENSG00000264658,ENST00000578126,miRNA,MIR4798,MI0017445,hsa-mir-4798
ENSG00000266690,ENST00000579577,miRNA,MIR4274,MI0015884,hsa-mir-4274
ENSG00000207807,ENST00000385072,miRNA,MIR95,MI0000097,hsa-mir-95
ENSG00000265364,ENST00000577852,miRNA,AC010323.1,,
ENSG00000252648,ENST00000516839,miRNA,AC078993.1,,
ENSG00000238623,ENST00000459470,miRNA,AC073597.1,,
ENSG00000265144,ENST00000584298,miRNA,MIR548AM,MI0016904,hsa-mir-548am
ENSG00000265390,ENST00000585029,miRNA,MIR4999,MI0017865,hsa-mir-4999
ENSG00000265528,ENST00000581156,miRNA,AC092316.2,,
ENSG00000221221,ENST00000408294,miRNA,AL139815.1,,
ENSG00000264574,ENST00000579553,miRNA,MIR1254-2,MI0016747,hsa-mir-1254-2
ENSG00000265379,ENST00000577851,miRNA,AC008752.2,,
ENSG00000216102,ENST00000401283,miRNA,AC008752.1,,
ENSG00000266247,ENST00000582439,miRNA,AC008752.3,,
ENSG00000238726,ENST00000408553,miRNA,AC073648.1,,
ENSG00000266204,ENST00000579442,miRNA,MIR5589,MI0019148,hsa-mir-5589
ENSG00000264266,ENST00000585009,miRNA,MIR4322,MI0015851,hsa-mir-4322
ENSG00000264372,ENST00000583856,miRNA,AC108519.1,,
ENSG00000265465,ENST00000585270,miRNA,MIR4768,MI0017409,hsa-mir-4768
ENSG00000207930,ENST00000385195,miRNA,MIR603,MI0003616,hsa-mir-603
ENSG00000221566,ENST00000408639,miRNA,MIR1181,MI0006274,hsa-mir-1181
ENSG00000266246,ENST00000579255,miRNA,AC116655.1,,
ENSG00000266069,ENST00000578627,miRNA,AL139821.1,,
ENSG00000221275,ENST00000408348,miRNA,MIR548I2,MI0006422,hsa-mir-548i-2
ENSG00000265901,ENST00000459267,miRNA,AC097493.1,,
ENSG00000221410,ENST00000408483,miRNA,MIR1238,MI0006328,hsa-mir-1238
ENSG00000207972,ENST00000385237,miRNA,MIR638,MI0003653,hsa-mir-638
ENSG00000265879,ENST00000578076,miRNA,MIR4748,MI0017387,hsa-mir-4748
ENSG00000207752,ENST00000385019,miRNA,MIR199A1,MI0000242,hsa-mir-199a-1
ENSG00000223018,ENST00000411086,miRNA,AL096700.1,,
ENSG00000264566,ENST00000579846,miRNA,MIR23C,MI0016010,hsa-mir-23c
ENSG00000266822,ENST00000579338,miRNA,AL928874.1,,
ENSG00000263577,ENST00000578607,miRNA,AL160291.1,,
ENSG00000265819,ENST00000577374,miRNA,AC092832.1,,
ENSG00000221786,ENST00000408859,miRNA,AC004673.1,,
ENSG00000264931,ENST00000585238,miRNA,MIR3138,MI0014161,hsa-mir-3138
ENSG00000263425,ENST00000581149,miRNA,AC131011.1,,
ENSG00000207716,ENST00000384983,miRNA,MIR572,MI0003579,hsa-mir-572
ENSG00000264184,ENST00000577723,miRNA,AC096509.1,,
ENSG00000264746,ENST00000584512,miRNA,AC004552.1,,
ENSG00000266669,ENST00000582396,miRNA,AC097452.1,,
ENSG00000266240,ENST00000578707,miRNA,MIR5091,MI0017980,hsa-mir-5091
ENSG00000252092,ENST00000516283,miRNA,AC098830.1,,
ENSG00000221343,ENST00000408416,miRNA,AC010422.1,,
ENSG00000265506,ENST00000580722,miRNA,AC004656.1,,
ENSG00000264224,ENST00000577230,miRNA,AC004655.1,,
ENSG00000212075,ENST00000390786,miRNA,AC112778.1,,
ENSG00000263800,ENST00000585074,miRNA,MIR5684,MI0019285,hsa-mir-5684
ENSG00000222374,ENST00000410442,miRNA,AC022021.1,,
ENSG00000207732,ENST00000384999,miRNA,MIR218-1,MI0000294,hsa-mir-218-1
ENSG00000266831,ENST00000580641,miRNA,MIR4273,MI0015881,hsa-mir-4273
ENSG00000238524,ENST00000459466,miRNA,AL592170.2,,
ENSG00000263509,ENST00000581985,miRNA,AC078988.1,,
ENSG00000222262,ENST00000410330,miRNA,AC092846.1,,
ENSG00000265001,ENST00000580737,miRNA,AC092846.2,,
ENSG00000207697,ENST00000384964,miRNA,MIR573,MI0003580,hsa-mir-573
ENSG00000264496,ENST00000580712,miRNA,AC108218.1,,
ENSG00000264090,ENST00000578142,miRNA,MIR4666B,MI0019299,hsa-mir-4666b
ENSG00000266257,ENST00000582731,miRNA,AC005926.1,,
ENSG00000263600,ENST00000578518,miRNA,MIR3915,MI0016420,hsa-mir-3915
ENSG00000221348,ENST00000408421,miRNA,MIR548F5,MI0006378,hsa-mir-548f-5
ENSG00000265627,ENST00000580172,miRNA,AC093807.1,,
ENSG00000212045,ENST00000390756,miRNA,AC109351.1,,
ENSG00000265036,ENST00000583584,miRNA,AC217778.3,,
ENSG00000265025,ENST00000579917,miRNA,AC127032.6,,
ENSG00000265035,ENST00000582495,miRNA,AC079772.1,,
ENSG00000222864,ENST00000410932,miRNA,AL596268.1,,
ENSG00000263814,ENST00000582673,miRNA,AC093786.1,,
ENSG00000207612,ENST00000384880,miRNA,MIR604,MI0003617,hsa-mir-604
ENSG00000221729,ENST00000408802,miRNA,AL590285.1,,
ENSG00000216035,ENST00000401216,miRNA,MIR938,MI0005760,hsa-mir-938
ENSG00000264319,ENST00000582704,miRNA,MIR4801,MI0017449,hsa-mir-4801
ENSG00000220997,ENST00000408070,miRNA,AL161651.1,,
ENSG00000263411,ENST00000581205,miRNA,MIR4723,MI0017359,hsa-mir-4723
ENSG00000221495,ENST00000408568,miRNA,AC098680.1,,
ENSG00000221466,ENST00000408539,miRNA,MIR548AJ2,MI0016815,hsa-mir-548aj-2
ENSG00000263730,ENST00000580135,miRNA,MIR3937,MI0016593,hsa-mir-3937
ENSG00000263972,ENST00000583319,miRNA,MIR1587,MI0016905,hsa-mir-1587
ENSG00000252120,ENST00000516311,miRNA,AL136137.1,,
ENSG00000239158,ENST00000459288,miRNA,AP001178.1,,
ENSG00000207870,ENST00000385135,miRNA,MIR221,MI0000298,hsa-mir-221
ENSG00000238823,ENST00000458783,miRNA,AC215219.1,,
ENSG00000222463,ENST00000410531,miRNA,AP005138.1,,
ENSG00000252432,ENST00000516623,miRNA,AP001032.1,,
ENSG00000272380,ENST00000606807,miRNA,MIR3976,MI0016994,hsa-mir-3976
ENSG00000266043,ENST00000577921,miRNA,MIR3649,MI0016049,hsa-mir-3649
ENSG00000221631,ENST00000408704,miRNA,AP000897.1,,
ENSG00000263827,ENST00000580097,miRNA,AP005118.1,,
ENSG00000238993,ENST00000459239,miRNA,AL356585.4,,
ENSG00000212067,ENST00000390778,miRNA,AP005227.1,,
ENSG00000263630,ENST00000582159,miRNA,AP005271.1,,
ENSG00000266146,ENST00000581537,miRNA,MIR5190,MI0018169,hsa-mir-5190
ENSG00000263527,ENST00000583168,miRNA,MIR4526,MI0016893,hsa-mir-4526
ENSG00000266606,ENST00000580433,miRNA,AP001010.1,,
ENSG00000211528,ENST00000390194,miRNA,AP001525.1,,
ENSG00000252234,ENST00000516425,miRNA,AC006557.1,,
ENSG00000263922,ENST00000584761,miRNA,AC138827.1,,
ENSG00000265481,ENST00000579337,miRNA,AP006564.1,,
ENSG00000265499,ENST00000581101,miRNA,MIR3156-2,MI0014230,hsa-mir-3156-2
ENSG00000264498,ENST00000578192,miRNA,AC139463.1,,
ENSG00000216205,ENST00000401386,miRNA,AC036178.1,,
ENSG00000221493,ENST00000408566,miRNA,MIR320C1,MI0003778,hsa-mir-320c-1
ENSG00000264183,ENST00000582102,miRNA,AC091038.1,,
ENSG00000265568,ENST00000577673,miRNA,AC091043.1,,
ENSG00000264817,ENST00000579822,miRNA,MIR4741,MI0017379,hsa-mir-4741
ENSG00000222999,ENST00000411067,miRNA,AC105247.1,,
ENSG00000221389,ENST00000408462,miRNA,AC010754.1,,
ENSG00000238411,ENST00000459169,miRNA,CR381670.1,,
ENSG00000264462,ENST00000581792,miRNA,MIR3648,MI0016048,hsa-mir-3648
ENSG00000264063,ENST00000577708,miRNA,MIR3687,MI0016088,hsa-mir-3687
ENSG00000239179,ENST00000458847,miRNA,CR392039.2,,
ENSG00000239107,ENST00000459307,miRNA,CR392039.1,,
ENSG00000263839,ENST00000580016,miRNA,CR381653.1,,
ENSG00000266211,ENST00000580304,miRNA,MIR3156-3,MI0014242,hsa-mir-3156-3
ENSG00000266299,ENST00000581787,miRNA,MIR3118-5,MI0014243,hsa-mir-3118-5
ENSG00000266367,ENST00000585000,miRNA,AC207981.1,,
ENSG00000266838,ENST00000579980,miRNA,AP001634.1,,
ENSG00000221450,ENST00000408523,miRNA,AL589675.1,,
ENSG00000221730,ENST00000408803,miRNA,AL162419.1,,
ENSG00000207713,ENST00000384980,miRNA,MIR200C,MI0000650,hsa-mir-200c
ENSG00000207708,ENST00000384975,miRNA,MIR141,MI0000457,hsa-mir-141
ENSG00000266316,ENST00000578546,miRNA,AC145060.1,,
ENSG00000199065,ENST00000362195,miRNA,MIR101-2,MI0000739,hsa-mir-101-2
ENSG00000238362,ENST00000459392,miRNA,AL158147.1,,
ENSG00000263575,ENST00000581132,miRNA,MIR4665,MI0017295,hsa-mir-4665
ENSG00000221708,ENST00000408781,miRNA,AL353733.1,,
ENSG00000264638,ENST00000579801,miRNA,MIR3152,MI0014179,hsa-mir-3152
ENSG00000223211,ENST00000411279,miRNA,AL158150.1,,
ENSG00000266224,ENST00000401371,miRNA,AL158077.1,,
ENSG00000221744,ENST00000408817,miRNA,AL512635.1,,
ENSG00000263790,ENST00000583731,miRNA,MIR4473,MI0016825,hsa-mir-4473
ENSG00000264941,ENST00000579189,miRNA,MIR4474,MI0016826,hsa-mir-4474
ENSG00000252324,ENST00000516515,miRNA,AL163193.1,,
ENSG00000207609,ENST00000384877,miRNA,MIR491,MI0003126,hsa-mir-491
ENSG00000221497,ENST00000408570,miRNA,AL034449.1,,
ENSG00000199177,ENST00000362307,miRNA,MIR31,MI0000089,hsa-mir-31
ENSG00000266732,ENST00000582560,miRNA,AL359922.1,,
ENSG00000265572,ENST00000578068,miRNA,AL391117.1,,
ENSG00000216088,ENST00000401269,miRNA,AL157830.1,,
ENSG00000266429,ENST00000582085,miRNA,AL442639.1,,
ENSG00000215966,ENST00000401147,miRNA,MIR876,MI0005542,hsa-mir-876
ENSG00000215939,ENST00000401120,miRNA,MIR873,MI0005564,hsa-mir-873
ENSG00000221111,ENST00000408184,miRNA,AL590726.2,,
ENSG00000207638,ENST00000384906,miRNA,MIR99A,MI0000101,hsa-mir-99a
ENSG00000211510,ENST00000390176,miRNA,AL590726.1,,
ENSG00000199030,ENST00000362160,miRNA,MIRLET7C,MI0000064,hsa-let-7c
ENSG00000207863,ENST00000385128,miRNA,MIR125B2,MI0000470,hsa-mir-125b-2
ENSG00000221696,ENST00000408769,miRNA,AL157884.1,,
ENSG00000222169,ENST00000410237,miRNA,AL162590.1,,
ENSG00000266026,ENST00000583174,miRNA,AC092111.1,,
ENSG00000266881,ENST00000577522,miRNA,AL353662.4,,
ENSG00000221335,ENST00000408408,miRNA,AP000745.1,,
ENSG00000221307,ENST00000408380,miRNA,AC092745.1,,
ENSG00000221104,ENST00000408177,miRNA,AC092865.1,,
ENSG00000266218,ENST00000581233,miRNA,AC092865.2,,
ENSG00000211542,ENST00000390208,miRNA,AC007436.1,,
ENSG00000263579,ENST00000578988,miRNA,AC138747.1,,
ENSG00000265006,ENST00000580167,miRNA,AC138747.2,,
ENSG00000264457,ENST00000582207,miRNA,MIR4509-3,MI0016875,hsa-mir-4509-3
ENSG00000264457,ENST00000582207,miRNA,MIR4509-3,MI0016874,hsa-mir-4509-2
ENSG00000264457,ENST00000582207,miRNA,MIR4509-3,MI0016873,hsa-mir-4509-1
ENSG00000266882,ENST00000579353,miRNA,AC138749.2,,
ENSG00000266230,ENST00000578762,miRNA,AL591925.1,,
ENSG00000263978,ENST00000584834,miRNA,MIR4499,MI0016862,hsa-mir-4499
ENSG00000265710,ENST00000581760,miRNA,AL161772.1,,
ENSG00000240341,ENST00000468851,miRNA,AL162853.1,,
ENSG00000266633,ENST00000580721,miRNA,AC006432.1,,
ENSG00000264001,ENST00000585288,miRNA,CT867976.3,,
ENSG00000266558,ENST00000579804,miRNA,CT867976.5,,
ENSG00000241601,ENST00000478618,miRNA,CT867976.2,,
ENSG00000265604,ENST00000583385,miRNA,CT867976.4,,
ENSG00000240010,ENST00000459404,miRNA,CT867976.1,,
ENSG00000273285,ENST00000593730,miRNA,AL662890.14,,
ENSG00000273120,ENST00000584175,miRNA,AL662890.11,,
ENSG00000221128,ENST00000408201,miRNA,AC007450.1,,
ENSG00000207730,ENST00000384997,miRNA,MIR200B,MI0000342,hsa-mir-200b
ENSG00000207607,ENST00000384875,miRNA,MIR200A,MI0000737,hsa-mir-200a
ENSG00000198976,ENST00000362106,miRNA,MIR429,MI0001641,hsa-mir-429
ENSG00000207983,ENST00000385248,miRNA,MIR613,MI0003626,hsa-mir-613
ENSG00000207817,ENST00000385082,miRNA,MIR614,MI0003627,hsa-mir-614
ENSG00000207776,ENST00000385042,miRNA,MIR551A,MI0003556,hsa-mir-551a
ENSG00000264428,ENST00000579705,miRNA,AL691523.1,,
ENSG00000264341,ENST00000579887,miRNA,MIR4417,MI0016753,hsa-mir-4417
ENSG00000216045,ENST00000401226,miRNA,AL356693.1,,
ENSG00000264101,ENST00000582517,miRNA,MIR4689,MI0017322,hsa-mir-4689
ENSG00000266687,ENST00000585151,miRNA,AL356261.1,,
ENSG00000265392,ENST00000585139,miRNA,MIR4252,MI0015864,hsa-mir-4252
ENSG00000252445,ENST00000516636,miRNA,AC007535.1,,
ENSG00000207865,ENST00000385130,miRNA,MIR34A,MI0000268,hsa-mir-34a
ENSG00000252841,ENST00000517032,miRNA,Z98044.1,,
ENSG00000265521,ENST00000578045,miRNA,MIR5697,MI0019304,hsa-mir-5697
ENSG00000264881,ENST00000577266,miRNA,MIR1273D,MI0014254,hsa-mir-1273d
ENSG00000264181,ENST00000582090,miRNA,AL713997.1,,
ENSG00000263676,ENST00000584158,miRNA,MIR4632,MI0017259,hsa-mir-4632
ENSG00000221666,ENST00000408739,miRNA,AC011841.6,,
ENSG00000221397,ENST00000408470,miRNA,AC011841.4,,
ENSG00000266596,ENST00000581664,miRNA,AC011841.10,,
ENSG00000265703,ENST00000580527,miRNA,AC011841.9,,
ENSG00000220994,ENST00000408067,miRNA,AC011841.3,,
ENSG00000221692,ENST00000408765,miRNA,AC011841.7,,
ENSG00000221570,ENST00000408643,miRNA,AC011841.5,,
ENSG00000263455,ENST00000580657,miRNA,AC011841.8,,
ENSG00000252986,ENST00000517177,miRNA,AC147651.2,,
ENSG00000199023,ENST00000362153,miRNA,MIR339,MI0000815,hsa-mir-339
ENSG00000266391,ENST00000580559,miRNA,AC074389.1,,
ENSG00000265089,ENST00000580817,miRNA,MIR4655,MI0017283,hsa-mir-4655
ENSG00000264357,ENST00000580107,miRNA,MIR4648,MI0017275,hsa-mir-4648
ENSG00000211544,ENST00000390210,miRNA,AC069286.1,,
ENSG00000264474,ENST00000579503,miRNA,MIR4656,MI0017284,hsa-mir-4656
ENSG00000263808,ENST00000581435,miRNA,AC093376.1,,
ENSG00000207973,ENST00000385238,miRNA,MIR589,MI0003599,hsa-mir-589
ENSG00000263900,ENST00000579427,miRNA,AC006483.1,,
ENSG00000264605,ENST00000577644,miRNA,AC004895.1,,
ENSG00000265245,ENST00000577401,miRNA,AC073343.2,,
ENSG00000240396,ENST00000482332,miRNA,CU459202.1,,
ENSG00000263953,ENST00000582285,miRNA,CU459202.3,,
ENSG00000241559,ENST00000476361,miRNA,CU459202.2,,
ENSG00000263457,ENST00000583644,miRNA,AC079804.2,,
ENSG00000221011,ENST00000408084,miRNA,AC079804.1,,
ENSG00000264679,ENST00000578180,miRNA,AC092104.2,,
ENSG00000266287,ENST00000580847,miRNA,MIR3683,MI0016084,hsa-mir-3683
ENSG00000263504,ENST00000580594,miRNA,AC092104.1,,
ENSG00000265155,ENST00000581847,miRNA,AC092104.3,,
ENSG00000266409,ENST00000580342,miRNA,AC092104.5,,
ENSG00000266121,ENST00000581017,miRNA,AC092104.4,,
ENSG00000265212,ENST00000577980,miRNA,AC007009.2,,
ENSG00000264766,ENST00000581313,miRNA,AC079756.1,,
ENSG00000221428,ENST00000408501,miRNA,AC006150.2,,
ENSG00000265876,ENST00000579508,miRNA,AC080080.1,,
ENSG00000273288,ENST00000583926,miRNA,AC108004.5,,
ENSG00000265403,ENST00000577885,miRNA,AC015884.1,,
ENSG00000264429,ENST00000578566,miRNA,MIR3183,MI0014225,hsa-mir-3183
ENSG00000265504,ENST00000582190,miRNA,AC130689.1,,
ENSG00000267200,ENST00000591554,miRNA,MIR132,MI0000449,hsa-mir-132
ENSG00000267195,ENST00000586026,miRNA,MIR212,MI0000288,hsa-mir-212
ENSG00000221200,ENST00000408273,miRNA,MIR1253,MI0006387,hsa-mir-1253
ENSG00000264468,ENST00000582609,miRNA,MIR4520A,MI0017358,hsa-mir-4520b
ENSG00000264468,ENST00000582609,miRNA,MIR4520A,MI0016886,hsa-mir-4520a
ENSG00000266484,ENST00000578858,miRNA,AC005088.2,,
ENSG00000263739,ENST00000581766,miRNA,AC091390.1,,
ENSG00000199053,ENST00000362183,miRNA,MIR324,MI0000813,hsa-mir-324
ENSG00000263329,ENST00000571116,miRNA,hsa-mir-548o,MI0006402,hsa-mir-548o
ENSG00000264005,ENST00000583321,miRNA,MIR4314,MI0015846,hsa-mir-4314
ENSG00000266638,ENST00000579470,miRNA,AC129492.1,,
ENSG00000266124,ENST00000581803,miRNA,MIR5587,MI0019144,hsa-mir-5587
ENSG00000266235,ENST00000582210,miRNA,MIR3176,MI0014210,hsa-mir-3176
ENSG00000207579,ENST00000384847,miRNA,MIR662,MI0003670,hsa-mir-662
ENSG00000265529,ENST00000581279,miRNA,AL031721.1,,
ENSG00000265406,ENST00000583607,miRNA,AP000539.3,,
ENSG00000264612,ENST00000584802,miRNA,AP000539.1,,
ENSG00000265270,ENST00000581323,miRNA,AP000539.2,,
ENSG00000221084,ENST00000408157,miRNA,AP000547.1,,
ENSG00000199038,ENST00000362168,miRNA,MIR210,MI0000286,hsa-mir-210
ENSG00000264671,ENST00000584406,miRNA,AP006477.1,,
ENSG00000265587,ENST00000580120,miRNA,AC068580.1,,
ENSG00000264493,ENST00000584380,miRNA,MIR4298,MI0015830,hsa-mir-4298
ENSG00000252187,ENST00000516378,miRNA,AC051649.1,,
ENSG00000263570,ENST00000584133,miRNA,AC074264.1,,
ENSG00000207805,ENST00000385070,miRNA,MIR483,MI0002467,hsa-mir-483
ENSG00000265258,ENST00000584128,miRNA,MIR4686,MI0017318,hsa-mir-4686
ENSG00000215960,ENST00000401141,miRNA,AC068292.1,,
ENSG00000264233,ENST00000582112,miRNA,MIR4456,MI0016802,hsa-mir-4456
ENSG00000221244,ENST00000408317,miRNA,AC116351.2,,
ENSG00000263834,ENST00000583759,miRNA,MIR4635,MI0017262,hsa-mir-4635
ENSG00000263670,ENST00000580663,miRNA,MIR4457,MI0016803,hsa-mir-4457
ENSG00000223036,ENST00000411104,miRNA,AC024158.1,,
ENSG00000265180,ENST00000577799,miRNA,MIR4790,MI0017437,hsa-mir-4790
ENSG00000266293,ENST00000584638,miRNA,AC069276.1,,
ENSG00000265330,ENST00000584921,miRNA,AC034187.4,,
ENSG00000264097,ENST00000579448,miRNA,AC034187.1,,
ENSG00000266275,ENST00000583001,miRNA,AC034187.5,,
ENSG00000265169,ENST00000583533,miRNA,AC034187.3,,
ENSG00000266778,ENST00000579477,miRNA,hsa-mir-548ba,MI0025747,hsa-mir-548ba
ENSG00000266001,ENST00000578447,miRNA,AC018506.1,,
ENSG00000264534,ENST00000578876,miRNA,MIR378B,MI0014154,hsa-mir-378b
ENSG00000216135,ENST00000401316,miRNA,MIR885,MI0005560,hsa-mir-885
ENSG00000239167,ENST00000459448,miRNA,AC090841.1,,
ENSG00000265870,ENST00000583987,miRNA,AC026166.1,,
ENSG00000265457,ENST00000584493,miRNA,AC093611.2,,
ENSG00000238827,ENST00000408341,miRNA,AC093611.1,,
ENSG00000263487,ENST00000577923,miRNA,MIR335,MI0000816,hsa-mir-335
ENSG00000266214,ENST00000581309,miRNA,AC073647.2,,
ENSG00000264821,ENST00000579202,miRNA,AC091738.1,,
ENSG00000264427,ENST00000581597,miRNA,MIR4650-2,MI0017278,hsa-mir-4650-2
ENSG00000264427,ENST00000581597,miRNA,MIR4650-2,MI0017277,hsa-mir-4650-1
ENSG00000265426,ENST00000581599,miRNA,MIR4740,MI0017378,hsa-mir-4740
ENSG00000266303,ENST00000583105,miRNA,MIR3186,MI0014229,hsa-mir-3186
ENSG00000265383,ENST00000584869,miRNA,AL731561.1,,
ENSG00000269325,ENST00000598358,miRNA,MIR3664,MI0016065,hsa-mir-3664
ENSG00000266280,ENST00000578864,miRNA,MIR4284,MI0015893,hsa-mir-4284
ENSG00000263190,ENST00000570942,miRNA,MIR590,MI0003602,hsa-mir-590
ENSG00000263294,ENST00000576818,miRNA,AC004851.2,,
ENSG00000265726,ENST00000570302,miRNA,MIR4651,MI0017279,hsa-mir-4651
ENSG00000269317,ENST00000601779,miRNA,MIR221,MI0000298,hsa-mir-221
ENSG00000268666,ENST00000599058,miRNA,MIR222,MI0000299,hsa-mir-222
ENSG00000269351,ENST00000595938,miRNA,AC233287.1,,
ENSG00000261850,ENST00000576326,miRNA,MIR1-1,MI0000651,hsa-mir-1-1
ENSG00000265022,ENST00000581162,miRNA,MIR133A2,MI0000451,hsa-mir-133a-2
ENSG00000269735,ENST00000593838,miRNA,AL121865.2,,
ENSG00000269724,ENST00000598243,miRNA,MIR1468,MI0003782,hsa-mir-1468
ENSG00000269643,ENST00000594573,miRNA,AL139396.2,,
ENSG00000269233,ENST00000593372,miRNA,AC233728.1,,
ENSG00000269370,ENST00000595546,miRNA,MIR98,MI0000100,hsa-mir-98
ENSG00000268251,ENST00000594058,miRNA,MIRLET7F2,MI0000068,hsa-let-7f-2
ENSG00000268415,ENST00000598206,miRNA,AL035422.2,,
ENSG00000269677,ENST00000593436,miRNA,MIR325,MI0000824,hsa-mir-325
ENSG00000268634,ENST00000596935,miRNA,AC233299.1,,
ENSG00000269740,ENST00000597536,miRNA,MIR764,MI0003944,hsa-mir-764
ENSG00000268450,ENST00000601359,miRNA,MIR1912,MI0008333,hsa-mir-1912
ENSG00000268137,ENST00000599963,miRNA,MIR1298,MI0003938,hsa-mir-1298
ENSG00000269213,ENST00000597659,miRNA,MIR1911,MI0008332,hsa-mir-1911
ENSG00000268661,ENST00000597235,miRNA,MIR448,MI0001637,hsa-mir-448
ENSG00000267851,ENST00000594889,miRNA,AC239395.1,,
ENSG00000270758,ENST00000577983,miRNA,AC239859.1,,
ENSG00000267962,ENST00000598897,miRNA,AC234771.1,,
ENSG00000268880,ENST00000597733,miRNA,AL391380.2,,
ENSG00000268676,ENST00000595147,miRNA,MIR320D2,MI0008192,hsa-mir-320d-2
ENSG00000269218,ENST00000600052,miRNA,AC005000.3,,
ENSG00000270626,ENST00000604563,miRNA,AC239798.1,,
ENSG00000270519,ENST00000604272,miRNA,AC241585.2,,
ENSG00000271636,ENST00000583298,miRNA,AC239802.2,,
ENSG00000270867,ENST00000580829,miRNA,AC243772.1,,
ENSG00000271055,ENST00000605520,miRNA,AL928742.3,,
ENSG00000271512,ENST00000604631,miRNA,AL928742.4,,
ENSG00000270221,ENST00000603984,miRNA,AL901608.2,,
ENSG00000271388,ENST00000604286,miRNA,hsa-mir-4539,MI0016910,hsa-mir-4539
ENSG00000271528,ENST00000604403,miRNA,AC246787.4,,
ENSG00000271087,ENST00000605427,miRNA,AC246787.3,,
ENSG00000270844,ENST00000603692,miRNA,hsa-mir-4538,MI0016909,hsa-mir-4538
ENSG00000270752,ENST00000603251,miRNA,AC246787.1,,
ENSG00000270952,ENST00000605562,miRNA,AC246787.2,,
ENSG00000270310,ENST00000604410,miRNA,hsa-mir-4537,MI0016908,hsa-mir-4537
ENSG00000271106,ENST00000604185,miRNA,AC247036.1,,
ENSG00000271319,ENST00000604833,miRNA,hsa-mir-5195,MI0018174,hsa-mir-5195
ENSG00000271012,ENST00000604256,miRNA,MIR4752,MI0017391,hsa-mir-4752
ENSG00000271640,ENST00000603294,miRNA,AC245036.1,,
